DATE,Y10_FIT,RNY10,TP10
20230426,3.6319,3.0846,0.5473
20230427,3.72,3.097,0.6231
20230428,3.6606,3.0785,0.5821
20230502,3.6085,3.064,0.5445
20230503,3.6307,3.0751,0.5556
20230504,3.6238,3.0067,0.6171
20230505,3.7131,3.0204,0.6926
20230509,3.772,3.0543,0.7177
20230510,3.7325,3.0589,0.6736
20230511,3.653,3.0246,0.6284
20230512,3.7116,3.0334,0.6782
20230515,3.7594,3.0356,0.7238
20230516,3.7594,3.0268,0.7326
20230517,3.7672,3.0588,0.7084
20230518,3.8967,3.1158,0.7809
20230519,3.9474,3.1268,0.8206
20230522,3.9791,3.1855,0.7937
20230523,4.0913,3.2224,0.8689
20230524,4.1073,3.3769,0.7304
20230525,4.2713,3.4728,0.7985
20230526,4.2618,3.4625,0.7993
20230530,4.1579,3.4508,0.7071
20230531,4.0844,3.3841,0.7004
20230601,4.0339,3.3794,0.6545
20230602,4.0558,3.4001,0.6557
20230605,4.1129,3.4522,0.6608
20230606,4.1083,3.492,0.6163
20230607,4.1282,3.5529,0.5753
20230608,4.1554,3.508,0.6474
20230609,4.128,3.532,0.596
20230612,4.2142,3.6032,0.611
20230613,4.3016,3.8386,0.4631
20230614,4.2754,3.7924,0.483
20230801,4.2771,3.6904,0.5868
20230802,4.2852,3.6628,0.6224
20230803,4.3579,3.611,0.7468
20230804,4.2944,3.5903,0.7041
20230807,4.348,3.6051,0.7429
20230808,4.2812,3.6253,0.6559
20230809,4.2719,3.6351,0.6368
20230810,4.2614,3.6129,0.6485
20230811,4.4194,3.649,0.7704
20230814,4.4594,3.6673,0.7921
20230815,4.4864,3.7005,0.786
20230816,4.51,3.7144,0.7955
20230817,4.602,3.7599,0.8421
20230818,4.5682,3.7402,0.828
20230821,4.6141,3.7561,0.858
20230822,4.5574,3.7368,0.8207
20230823,4.3786,3.6235,0.7551
20230824,4.3267,3.6353,0.6914
20230825,4.35,3.6801,0.6699
20230829,4.3382,3.6454,0.6928
20230830,4.3247,3.6042,0.7205
20230831,4.2644,3.5464,0.718
20230901,4.3171,3.5251,0.792
20230904,4.3744,3.5425,0.8319
20230905,4.4166,3.5731,0.8436
20230906,4.4488,3.569,0.8799
20230907,4.3975,3.5113,0.8862
20230908,4.3397,3.4484,0.8913
20230911,4.4095,3.46,0.9495
20230912,4.3527,3.4217,0.931
20230913,4.2845,3.3878,0.8968
20230914,4.2083,3.3351,0.8732
20230915,4.2904,3.3367,0.9537
20230918,4.3398,3.3528,0.9869
20230919,4.2894,3.3303,0.9591
20230920,4.1869,3.2331,0.9539
20230921,4.2402,3.2196,1.0206
20230922,4.2121,3.1952,1.0169
20230925,4.2805,3.1675,1.113
20230926,4.2871,3.1576,1.1296
20230927,4.3121,3.2145,1.0976
20230928,4.4981,3.2903,1.2079
20230929,4.382,3.2105,1.1715
20231002,4.5104,3.2421,1.2683
20231003,4.5432,3.2561,1.287
20231004,4.5683,3.2558,1.3125
20231005,4.5122,3.2075,1.3046
20231006,4.5677,3.2098,1.3579
20231009,4.4689,3.1612,1.3076
20231010,4.4168,3.1449,1.2719
20231011,4.2993,3.1808,1.1185
20231012,4.3847,3.2078,1.1768
20231013,4.3666,3.215,1.1516
20231016,4.4483,3.2338,1.2145
20231017,4.4988,3.2141,1.2848
20231018,4.613,3.3025,1.3105
20231019,4.6503,3.2934,1.357
20231020,4.6305,3.2241,1.4063
20231023,4.5946,3.2083,1.3863
20231024,4.5371,3.1769,1.3602
20231025,4.5833,3.1813,1.402
20231026,4.5775,3.1506,1.4268
20231027,4.5235,3.1081,1.4154
20231030,4.5519,3.1223,1.4296
20231031,4.4977,3.1241,1.3737
20231101,4.4714,3.1208,1.3506
20231102,4.373,3.0879,1.2851
20231103,4.2827,3.0714,1.2112
20231106,4.3565,3.0731,1.2834
20231107,4.2724,3.0501,1.2223
20231108,4.2324,3.0652,1.1672
20231109,4.2624,3.0568,1.2056
20231110,4.312,3.0798,1.2322
20231113,4.3204,3.0974,1.223
20231114,4.1516,3.0431,1.1085
20231115,4.2008,3.0433,1.1574
20231116,4.1164,2.9954,1.121
20231117,4.1041,3.0304,1.0737
20231120,4.1226,3.009,1.1136
20231121,4.0965,3.0417,1.0548
20231122,4.1565,3.0778,1.0787
20231123,4.228,3.1537,1.0743
20231124,4.2814,3.1505,1.1309
20231127,4.2098,3.1093,1.1005
20231128,4.1623,3.0918,1.0705
20231129,4.0906,3.022,1.0686
20231130,4.1723,3.0402,1.1321
20231201,4.1622,2.9949,1.1673
20231204,4.1827,3.0311,1.1517
20231205,4.0261,2.9957,1.0305
20231206,3.9689,3.0019,0.967
20231207,3.9848,3.011,0.9737
20231208,4.0292,3.018,1.0112
20231211,4.0896,3.042,1.0476
20231212,3.9838,2.9901,0.9936
20231213,3.8566,2.9022,0.9544
20231214,3.8163,2.8357,0.9805
20231215,3.7328,2.8278,0.9049
20231218,3.726,2.8404,0.8856
20231219,3.6709,2.7971,0.8738
20231220,3.5846,2.6911,0.8935
20231221,3.574,2.6453,0.9287
20231222,3.5481,2.6267,0.9214
20231227,3.4946,2.611,0.8836
20231228,3.5296,2.6049,0.9247
20231229,3.5961,2.5762,1.0199
20240102,3.6919,2.6037,1.0882
20240103,3.7256,2.6603,1.0653
20240104,3.7627,2.688,1.0746
20240105,3.8009,2.7369,1.064
20240108,3.8191,2.7587,1.0604
20240109,3.8276,2.7593,1.0683
20240110,3.8502,2.7419,1.1083
20240111,3.893,2.7326,1.1604
20240112,3.8599,2.6561,1.2038
20240115,3.8614,2.6552,1.2062
20240116,3.8687,2.6455,1.2232
20240117,4.0166,2.78,1.2365
20240118,3.9835,2.7555,1.228
20240119,3.9669,2.7716,1.1953
20240122,3.9339,2.7916,1.1423
20240123,4.0152,2.859,1.1562
20240124,4.0375,2.8897,1.1479
20240125,4.0127,2.8529,1.1598
20240126,4.0207,2.8246,1.1961
20240308,3.9139,3.145,0.7689
20240311,3.9044,3.1199,0.7845
20240312,3.8832,3.0958,0.7874
20240313,3.9476,3.1137,0.8339
20240314,4.0177,3.1396,0.8781
20240315,4.0315,3.1525,0.879
20240318,4.0223,3.1358,0.8865
20240319,3.9911,3.0946,0.8965
20240320,3.9555,3.0704,0.8851
20240321,3.9387,3.008,0.9307
20240322,3.8877,2.9913,0.8964
20240325,3.9421,3.0138,0.9283
20240326,3.921,3.0187,0.9023
20240327,3.8958,3.0053,0.8904
20240328,3.878,3.0154,0.8626
20240402,4.0342,3.0358,0.9983
20240403,4.0201,3.0406,0.9795
20240404,3.9557,3.0378,0.9179
20240405,4.0188,3.0571,0.9617
20240408,4.031,3.0885,0.9424
20240409,3.9667,3.0864,0.8803
20240410,4.065,3.1792,0.8858
20240411,4.1445,3.2353,0.9093
20240412,4.0577,3.2138,0.8439
20240415,4.1709,3.2376,0.9333
20240416,4.2235,3.2774,0.9461
20240417,4.2013,3.3008,0.9005
20240418,4.1829,3.2806,0.9023
20240419,4.1804,3.2193,0.9611
20240422,4.1394,3.1751,0.9643
20240423,4.1835,3.2146,0.9689
20240424,4.2544,3.2763,0.978
20240425,4.2797,3.2974,0.9822
20240426,4.2431,3.3005,0.9426
20240429,4.2062,3.2821,0.9241
20240430,4.2798,3.3088,0.971
20240501,4.2934,3.3086,0.9849
20240502,4.2276,3.2457,0.9819
20240503,4.17,3.1962,0.9739
20240507,4.062,3.174,0.888
20240508,4.0668,3.1576,0.9092
20240509,4.0834,3.1141,0.9693
20240510,4.1056,3.1309,0.9746
20240513,4.1043,3.1403,0.9641
20240514,4.1043,3.1433,0.9609
20240515,4.0027,3.1079,0.8948
20240516,3.9964,3.1155,0.8809
20240517,4.0645,3.1434,0.921
20240520,4.1072,3.1597,0.9475
20240521,4.0842,3.1518,0.9324
20240522,4.1602,3.2297,0.9305
20240523,4.1864,3.2792,0.9072
20240524,4.1823,3.2702,0.9121
20240528,4.1985,3.2602,0.9382
20240529,4.3172,3.2893,1.0279
20240530,4.2984,3.2543,1.0441
20240531,4.2457,3.231,1.0147
20240603,4.1707,3.2148,0.9558
20240604,4.1186,3.2222,0.8964
20240605,4.1188,3.231,0.8878
20240606,4.1109,3.1977,0.9131
20240607,4.1961,3.2275,0.9686
20240610,4.2605,3.2424,1.0181
20240611,4.2099,3.202,1.0079
20240612,4.0873,3.1318,0.9555
20240613,4.0979,3.144,0.9539
20240614,4.0031,3.1037,0.8994
20240801,3.8434,2.9001,0.9432
20240802,3.8221,2.8557,0.9664
20240805,3.8342,2.8446,0.9896
20240806,3.8899,2.8691,1.0209
20240807,3.9435,2.8657,1.0778
20240808,3.9504,2.8632,1.0872
20240809,3.9226,2.8656,1.057
20240812,3.9186,2.8746,1.044
20240813,3.8628,2.8512,1.0116
20240814,3.8047,2.841,0.9637
20240815,3.9051,2.8807,1.0244
20240816,3.9028,2.906,0.9969
20240819,3.9178,2.9337,0.9842
20240820,3.8879,2.9382,0.9498
20240821,3.8728,2.9418,0.931
20240822,3.9334,2.9681,0.9653
20240823,3.8817,2.9609,0.9208
20240827,3.9501,2.9635,0.9866
20240828,3.956,2.9629,0.9931
20240829,3.9779,2.9557,1.0223
20240830,3.9597,2.9424,1.0174
20240902,4.009,2.9397,1.0693
20240903,3.9424,2.9139,1.0285
20240904,3.8922,2.88,1.0122
20240905,3.888,2.8672,1.0208
20240906,3.855,2.8348,1.0202
20240909,3.8406,2.7851,1.0555
20240910,3.8105,2.7747,1.0358
20240911,3.7257,2.7257,1.0
20240912,3.7596,2.7496,1.01
20240913,3.7512,2.7404,1.0108
20240916,3.7369,2.7286,1.0083
20240917,3.7505,2.7527,0.9978
20240918,3.8274,2.7808,1.0466
20240919,3.8691,2.7748,1.0943
20240920,3.8972,2.7782,1.119
20240923,3.9182,2.7652,1.153
20240924,3.92,2.7575,1.1625
20240925,3.977,2.7799,1.1971
20240926,3.9749,2.7624,1.2124
20240927,3.9831,2.7651,1.218
20240930,3.9998,2.7795,1.2203
20241001,3.9305,2.7712,1.1593
20241002,4.033,2.7976,1.2354
20241003,4.0085,2.7483,1.2602
20241004,4.1218,2.853,1.2687
20241007,4.1907,2.9094,1.2813
20241008,4.1828,2.8862,1.2966
20241009,4.1707,2.8862,1.2845
20241010,4.2186,2.8765,1.3421
20241011,4.2093,2.8579,1.3515
20241014,4.2369,2.8483,1.3886
20241015,4.158,2.835,1.323
20241016,4.0598,2.7624,1.2974
20241017,4.1063,2.7624,1.3439
20241018,4.0693,2.7453,1.3239
20241021,4.129,2.7417,1.3873
20241022,4.1628,2.7551,1.4078
20241023,4.2201,2.7672,1.4529
20241024,4.218,2.7955,1.4226
20241025,4.2136,2.8236,1.39
20241028,4.2477,2.872,1.3758
20241029,4.294,2.9041,1.39
20241030,4.3349,2.9382,1.3966
20241031,4.4082,3.0228,1.3854
20241101,4.4312,3.0014,1.4298
20241104,4.4219,3.004,1.4179
20241105,4.4933,3.0648,1.4286
20241106,4.5415,3.0493,1.4921
20241107,4.4744,3.001,1.4734
20241108,4.4103,3.0023,1.408
20241111,4.3962,3.0026,1.3936
20241112,4.451,3.0435,1.4075
20241113,4.4951,3.0314,1.4638
20241114,4.4795,2.9832,1.4963
20241115,4.4617,2.9718,1.4898
20241118,4.4574,2.9985,1.4589
20241119,4.4169,2.9996,1.4173
20241120,4.4587,2.9884,1.4703
20241121,4.4138,2.9836,1.4301
20241122,4.3741,2.9685,1.4056
20241125,4.311,2.9737,1.3373
20241126,4.3366,2.9809,1.3558
20241127,4.2851,2.9933,1.2918
20241128,4.2575,2.9752,1.2823
20241129,4.2327,2.9327,1.3
20241202,4.2113,2.912,1.2993
20241203,4.2282,2.9059,1.3223
20241204,4.2283,2.9036,1.3247
20241205,4.2603,2.9269,1.3334
20241206,4.2648,2.9405,1.3243
20241209,4.2553,2.9161,1.3391
20241210,4.305,2.9202,1.3848
20241211,4.3028,2.903,1.3999
20241212,4.3305,2.8946,1.4359
20241213,4.3958,2.9117,1.4841
20241216,4.4289,2.9371,1.4918
20241217,4.504,2.9887,1.5152
20241218,4.5418,2.9857,1.5561
20241219,4.5819,2.9464,1.6355
20241220,4.5217,2.9254,1.5963
20241223,4.5573,2.9449,1.6125
20241224,4.5917,2.9623,1.6293
20241227,4.6231,2.9627,1.6603
20241230,4.5957,2.9567,1.6389
20241231,4.5719,2.9271,1.6448
20250102,4.5794,2.9223,1.657
20250103,4.5894,2.9471,1.6423
20250106,4.6166,2.961,1.6556
20250107,4.6762,2.9615,1.7147
20250108,4.7973,2.9564,1.8409
20250109,4.799,2.9454,1.8536
20250110,4.8457,2.9587,1.887
20250113,4.8689,2.9996,1.8693
20250114,4.8831,3.0015,1.8815
20250115,4.7062,2.952,1.7542
20250116,4.6725,2.9115,1.761
20250117,4.6481,2.9109,1.7372
20250120,4.6596,2.9222,1.7374
20250121,4.593,2.9225,1.6704
20250122,4.599,2.9183,1.6807
20250123,4.6266,2.8947,1.732
20250124,4.6262,2.9122,1.714
20250127,4.5756,2.8874,1.6882
20250128,4.609,2.8903,1.7187
20250129,4.596,2.8922,1.7038
20250130,4.5622,2.8598,1.7024
20250131,4.5421,2.8248,1.7173
20250203,4.5006,2.7825,1.7181
20250204,4.541,2.7893,1.7517
20250205,4.4454,2.7892,1.6563
20250206,4.4725,2.7946,1.6779
20250207,4.496,2.8163,1.6797
20250210,4.4704,2.7992,1.6712
20250211,4.5288,2.8211,1.7077
20250212,4.5743,2.8403,1.7339
20250213,4.487,2.8596,1.6274
20250214,4.4955,2.8771,1.6184
20250217,4.5262,2.878,1.6482
20250218,4.5575,2.9061,1.6514
20250219,4.6089,2.9262,1.6827
20250220,4.6129,2.9243,1.6886
20250221,4.5752,2.9074,1.6679
20250224,4.5476,2.8985,1.6491
20250225,4.4967,2.8774,1.6194
20250226,4.5097,2.8703,1.6394
20250227,4.5252,2.8674,1.6578
20250228,4.4777,2.8494,1.6283
20250303,4.5415,2.8648,1.6766
20250304,4.4785,2.8247,1.6537
20250305,4.6572,2.8699,1.7873
20250306,4.6789,2.8603,1.8186
20250307,4.6177,2.8515,1.7662
20250310,4.6128,2.7757,1.8371
20250311,4.6531,2.7456,1.9074
20250312,4.7081,2.7715,1.9366
20250313,4.6705,2.7681,1.9025
20250314,4.6474,2.7631,1.8843
20250317,4.6064,2.7903,1.8162
20250318,4.6218,2.8002,1.8216
20250319,4.6185,2.791,1.8275
20250320,4.6371,2.8211,1.8161
20250321,4.6801,2.8033,1.8767
20250324,4.706,2.7969,1.9091
20250325,4.7328,2.808,1.9248
20250326,4.7074,2.8039,1.9036
20250327,4.7745,2.785,1.9894
20250328,4.6923,2.7718,1.9205
20250331,4.6654,2.7579,1.9075
20250401,4.6262,2.7595,1.8667
20250402,4.6196,2.7498,1.8698
20250403,4.5098,2.6389,1.8709
20250404,4.4597,2.5967,1.863
20250407,4.6128,2.5743,2.0385
20250408,4.6154,2.5677,2.0477
20250409,4.7591,2.4823,2.2768
20250410,4.6553,2.482,2.1732
20250411,4.7585,2.5467,2.2118
20250414,4.6678,2.5725,2.0952
20250415,4.655,2.5293,2.1257
20250416,4.6176,2.5375,2.0801
20250417,4.5716,2.527,2.0446
20250422,4.5688,2.4533,2.1156
20250423,4.5674,2.5299,2.0375
20250424,4.5058,2.5194,1.9864
20250425,4.4976,2.5275,1.97
20250428,4.5093,2.5184,1.9908
20250429,4.4868,2.5069,1.9799
20250430,4.4602,2.4919,1.9683
20250501,4.4618,2.4823,1.9795
20250502,4.4938,2.5109,1.9829
20250506,4.525,2.4999,2.025
20250507,4.4632,2.5121,1.951
20250508,4.5246,2.5541,1.9705
20250509,4.5626,2.545,2.0177
20250512,4.6338,2.621,2.0128
20250513,4.6528,2.5954,2.0575
20250514,4.7152,2.6212,2.094
20250515,4.6698,2.6197,2.0502
20250516,4.6444,2.6377,2.0067
20250519,4.6612,2.6423,2.0189
20250520,4.7022,2.6588,2.0434
20250521,4.7563,2.6751,2.0812
20250522,4.7686,2.634,2.1346
20250523,4.7101,2.6256,2.0845
20250527,4.684,2.6593,2.0246
20250528,4.7187,2.6804,2.0383
20250529,4.6583,2.6627,1.9956
20250530,4.6619,2.6929,1.969
20250602,4.6546,2.6743,1.9803
20250603,4.6187,2.6703,1.9485
